cycle_type,total_heat_load,breeder_heat_load,divertor_heat_load,wall_heat_load,thermal_efficiency_cycle,thermal_efficiency_plant
brayton,1.5459175555819675e8,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.291503552573825,0.624596257938346
rankine,1.839397165307878e8,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.39327118465024424,0.3812561447751711
brayton,1.839397165307878e8,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.2936424785147119,0.5570573764853302
rankine,2.1885914417143464e8,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.39215061319344535,0.3780554857013324
brayton,2.1885914417143464e8,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.29853710293179203,0.5413600951568426
rankine,2.6040773515835792e8,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.3932090449750538,0.38122616454505565
brayton,2.6040773515835792e8,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.30262637568777584,0.5087541469449182
rankine,3.09843981100408e8,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.39364373319654133,0.3819031190452242
brayton,3.09843981100408e8,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.31358796113861476,0.432343402179279
rankine,3.686652877871272e8,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.39350994357753566,0.3816443873468003
brayton,3.686652877871272e8,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.32950004142916356,0.4655483938992735
rankine,4.386533310618707e8,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.3998062919927451,0.35708199404996166
brayton,4.386533310618707e8,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.32936711572572963,0.46511197202642307
rankine,5.219280231307794e8,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.4414329200577719,0.37863037959504586
brayton,5.219280231307794e8,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.3296410783283529,0.46534162349837105
rankine,6.210117239273419e8,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.4645314184138689,0.38849844038559667
brayton,6.210117239273419e8,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.3293931403554228,0.46379381979189027
rankine,7.389056424712714e8,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.46516765789846126,0.3878069836833362
brayton,7.389056424712714e8,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.3379398536299072,0.4287648263227659
rankine,8.791807423908827e8,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.4653681419462984,0.3937616315152759
brayton,8.791807423908827e8,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.33821761685261964,0.41499471796264054
rankine,1.0460859051039609e9,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.4656778540664618,0.3898409818273968
brayton,1.0460859051039609e9,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.3659500153661982,0.36189557259872274
rankine,1.2446766268802671e9,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.4654469872689333,0.3914106752709725
brayton,1.2446766268802671e9,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.35274932741895804,0.38746070141327515
rankine,1.4809681479725866e9,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.4648875753692292,0.38675951200700265
brayton,1.4809681479725866e9,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.36593351705635235,0.36188355573445175
rankine,1.7621176520416307e9,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.4648456851106789,0.35798744363394963
brayton,1.7621176520416307e9,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.362293014950533,0.36778740931860476
rankine,2.096641054628668e9,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.4656924465525272,0.2161504133136436
brayton,2.096641054628668e9,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.3660089115084243,0.33932497737666545
rankine,2.494670947119346e9,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.4624868462417434,0.24666638245915906
brayton,2.494670947119346e9,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.36605118595696673,0.2847538522787104
rankine,2.9682635092269273e9,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.4623096356540145,0.2028100590128149
brayton,2.9682635092269273e9,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.3660981493977865,0.23886910735714473
rankine,3.5317636862616854e9,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.46459054011081613,0.13626433333534238
brayton,3.5317636862616854e9,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.36614933163218844,0.20028091048802965
rankine,4.202239692272256e9,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.4652420533539674,0.14839582680293684
brayton,4.202239692272256e9,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.3662036219444288,0.16782043931645663
rankine,4.999999999999999e9,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.4652208229499102,0.1251297617953564
brayton,4.999999999999999e9,0.8470833333333334,0.3666666666666667,0.6333333333333333,0.36625892423452633,0.14050447805535815
rankine,1.0e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.34640473436681785,-0.19236059685947215
brayton,1.0e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.27008408758588787,-40.85000799879733
rankine,1.189841695416561e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.34776501875651455,-0.10596689399425663
brayton,1.189841695416561e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.2701160310172531,-34.07067352754569
rankine,1.4157232601517623e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.34942463451656025,-0.032732792856937865
brayton,1.4157232601517623e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.27015401882983847,-28.372993521295523
rankine,1.6844865640996376e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.3512811086657063,0.028599612312268707
brayton,1.6844865640996376e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.27019919028605477,-23.584387338774796
rankine,2.0042723493347345e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.35338550362546794,0.08013239152372464
brayton,2.0042723493347345e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.270252897529762,-19.559809852007728
rankine,2.3847668102089795e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.35572625549025216,0.12331235793125772
brayton,2.3847668102089795e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.27031674459852706,-16.17735808249892
rankine,2.8374949846322024e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.35846049005335945,0.1600225316671563
brayton,2.8374949846322024e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.27039263326696816,-13.334578804654052
rankine,3.3761698432507757e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.36136512258514686,0.19046779273549963
brayton,3.3761698432507757e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.27044676154829483,-10.92003056737935
rankine,4.017107650307785e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.3647387879030666,0.21655722212042194
brayton,4.017107650307785e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.2705899626753382,-8.937349090967999
rankine,4.779722177313052e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.368349408473166,0.23832421544131444
brayton,4.779722177313052e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.2706664430272363,-7.224419850125635
rankine,5.687112739074311e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.3721824679958128,0.2564741925568427
brayton,5.687112739074311e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.2708081101172751,-5.806066165106172
rankine,6.766763863485315e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.37628171239603514,0.27172171584384186
brayton,6.766763863485315e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.2709763086062671,-4.614013094316534
rankine,8.051377787812903e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.3807346924727891,0.2847200054916975
brayton,8.051377787812903e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.27117592620244146,-3.6121537863067594
rankine,9.579864997490564e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.3853243450940528,0.29547857879552264
brayton,9.579864997490564e6,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.27141271776630327,-2.770142288907846
rankine,1.1398522810475966e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.3899920783818347,0.30430260652719954
brayton,1.1398522810475966e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.27169344550680685,-2.062474381385041
rankine,1.3562437706061097e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.3948520122147611,0.3116825811328511
brayton,1.3562437706061097e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.2721655812493765,-1.4927132441232
rankine,1.6137153874161264e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.40078547047034896,0.31898694352129864
brayton,1.6137153874161264e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.27258423837171275,-0.9927624354662419
rankine,1.9200658524830006e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.4091471254668325,0.32781236836046745
brayton,1.9200658524830006e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.27307892798651057,-0.5725482896817531
rankine,2.284574409229823e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.4217305490564057,0.28158459601264074
brayton,2.284574409229823e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.2736627066581687,-0.2193426800270586
rankine,2.7182818883833066e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.437327932295818,0.35330056916202035
brayton,2.7182818883833066e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.2743505730925705,0.07755285377025178
rankine,3.234325130694131e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.45635496461924563,0.3115088418142036
brayton,3.234325130694131e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.2751596370644598,0.3271311569406139
rankine,3.848334897033504e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.4632687953448962,0.36908592498181825
brayton,3.848334897033504e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.27610925191875324,0.5369518482231896
rankine,4.57890931841707e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.4609002232953553,0.37090856718043086
brayton,4.57890931841707e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.2772210839488104,0.7133702959127156
rankine,5.448177226584069e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.46016658409288025,0.36846018615811504
brayton,5.448177226584069e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.2785190834868997,0.8617301167544699
rankine,6.482468428208699e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.4554063424267676,0.36525661746709726
brayton,6.482468428208699e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.29036399395209345,0.6499248326312357
rankine,7.713111225104184e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.4632743898642665,0.37201766551583726
brayton,7.713111225104184e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.28698067901366686,0.7154796104707579
rankine,9.17738133701449e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.3922295090235144,0.3862317696093366
brayton,9.17738133701449e7,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.2833631196218014,0.806290932978748
rankine,1.091963096951765e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.46352136226389473,0.3724069190819522
brayton,1.091963096951765e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.2853642594318321,0.7030696627076309
rankine,1.2992632226094094e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.4644093890747403,0.3733424011120091
brayton,1.2992632226094094e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.28866640951372546,0.680508307311871
rankine,1.5459175555819675e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.3948739284985292,0.31316395693685073
brayton,1.5459175555819675e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.291754269157522,0.6297337854156786
rankine,1.839397165307878e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.39315489124249325,0.3899378588769299
brayton,1.839397165307878e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.2949416571248038,0.5814226106214827
rankine,2.1885914417143464e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.39293414319896103,0.389673802423981
brayton,2.1885914417143464e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.2988713575577988,0.5467850160746204
rankine,2.6040773515835792e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.3932579025988515,0.3904563640405332
brayton,2.6040773515835792e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.30300989159876535,0.5143640844326536
rankine,3.09843981100408e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.3934887004437585,0.3908871588482069
brayton,3.09843981100408e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.3295796992499611,0.47701320995820495
rankine,3.686652877871272e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.3932892512561371,0.3819721898094276
brayton,3.686652877871272e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.32963371639488115,0.4771399532329199
rankine,4.386533310618707e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.4000267317053544,0.36294888191732144
brayton,4.386533310618707e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.32959078726403535,0.4770007744055452
rankine,5.219280231307794e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.4648654819652357,0.37779344757436595
brayton,5.219280231307794e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.3278357682089307,0.4671528627832455
rankine,6.210117239273419e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.44477856505701896,0.3924246561191729
brayton,6.210117239273419e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.3363726935380912,0.4422484799629417
rankine,7.389056424712714e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.46304668107430014,0.40175827889026805
brayton,7.389056424712714e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.3412098023588759,0.43084490600523706
rankine,8.791807423908827e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.4651011384815854,0.402509336406386
brayton,8.791807423908827e8,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.34907513105397625,0.40225956395195883
rankine,1.0460859051039609e9,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.46570202670063177,0.35560452654151775
brayton,1.0460859051039609e9,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.36594418888488955,0.37065695080067196
rankine,1.2446766268802671e9,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.4636613751621258,0.3970353471538176
brayton,1.2446766268802671e9,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.365863503904834,0.3705669984642299
rankine,1.4809681479725866e9,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.4642284959735129,0.3970808975981236
brayton,1.4809681479725866e9,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.36573824984797243,0.3700845785095206
rankine,1.7621176520416307e9,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.46499209117385587,0.35904356582520314
brayton,1.7621176520416307e9,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.3658948406488177,0.3691463180844671
rankine,2.096641054628668e9,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.46487988113933454,0.30071475156624117
brayton,2.096641054628668e9,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.36597763862374466,0.33956893308969494
rankine,2.494670947119346e9,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.46523355060381577,0.2532205745668441
brayton,2.494670947119346e9,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.3660159856678241,0.28501246900265675
rankine,2.9682635092269273e9,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.4622196933709203,0.20672634796346634
brayton,2.9682635092269273e9,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.3660590969320934,0.23914516836317667
rankine,3.5317636862616854e9,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.4638752801012723,0.14764638503232297
brayton,3.5317636862616854e9,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.3661068495022959,0.20057772742823365
rankine,4.202239692272256e9,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.46455107408598706,0.11313490372843371
brayton,4.202239692272256e9,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.3661586803917689,0.1681419525325658
rankine,4.999999999999999e9,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.46533129061406486,0.12520439448222198
brayton,4.999999999999999e9,0.8674999999999999,0.3666666666666667,0.6333333333333333,0.3662133346254778,0.14085537593026087
rankine,1.0e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.34648773865464655,-0.18812432884929797
brayton,1.0e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.27008600328944565,-40.85445296746892
rankine,1.189841695416561e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.34786136128714396,-0.10170907725520628
brayton,1.189841695416561e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.2701183098907858,-34.07511940155631
rankine,1.4157232601517623e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.34953592590453575,-0.028449134803326892
brayton,1.4157232601517623e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.27015672960634585,-28.377440472501018
rankine,1.6844865640996376e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.35140912176548766,0.03291372783642266
brayton,1.6844865640996376e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.2702024146591464,-23.588835571650474
rankine,2.0042723493347345e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.3535320097216109,0.08448252282972912
brayton,2.0042723493347345e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.27025673257781413,-19.56425960983863
rankine,2.3847668102089795e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.355893035947225,0.12770494886639927
brayton,2.3847668102089795e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.2703213056540773,-16.181809654742676
rankine,2.8374949846322024e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.3586432814956355,0.16444481101222364
brayton,2.8374949846322024e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.27039805730973854,-13.33903253570238
rankine,3.3761698432507757e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.3615770330079078,0.19497009872923665
brayton,3.3761698432507757e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.27045877371688587,-10.928392536343722
rankine,4.017107650307785e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.36497494257546514,0.22112993365728828
brayton,4.017107650307785e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.27056143596076365,-8.920397684614636
rankine,4.779722177313052e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.36861075638456553,0.24297959087975218
brayton,4.779722177313052e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.2706833975666937,-7.23278215244499
rankine,5.687112739074311e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.372469633667049,0.2612265932805319
brayton,5.687112739074311e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.27082824397193295,-5.814428683111389
rankine,6.766763863485315e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.3765842600196172,0.27656711271345036
brayton,6.766763863485315e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.27100020915969003,-4.622375869130818
rankine,8.051377787812903e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.3810728151061734,0.2897210043444768
brayton,8.051377787812903e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.2712042857430197,-3.620516866933956
rankine,9.579864997490564e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.38568689928163735,0.3006371420797558
brayton,9.579864997490564e6,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.2714463507391549,-2.7785057337591
rankine,1.1398522810475966e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.3904197749108369,0.3097090846382168
brayton,1.1398522810475966e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.27173330798860174,-2.0708382601078847
rankine,1.3562437706061097e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.39530157017099354,0.3173011775391277
brayton,1.3562437706061097e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.27219118405132836,-1.4972180973688594
rankine,1.6137153874161264e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.4014232167767605,0.3250890456350055
brayton,1.6137153874161264e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.27261461109106055,-0.9972795560957324
rankine,1.9200658524830006e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.41021536657098323,0.33474763436234467
brayton,1.9200658524830006e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.27295143591289295,-0.5561020426025498
rankine,2.284574409229823e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.42275897769353776,0.34716653231236916
brayton,2.284574409229823e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.2737053759543413,-0.223891754259395
rankine,2.7182818883833066e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.43924768656275703,0.3620861892399737
brayton,2.7182818883833066e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.2744010924928355,0.07298312925729222
rankine,3.234325130694131e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.4587760956979434,0.3202909258711011
brayton,3.234325130694131e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.27495708846574984,0.34314045222106493
rankine,3.848334897033504e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.46334761521264145,0.370119741304373
brayton,3.848334897033504e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.27599340680245366,0.5448219929758538
rankine,4.57890931841707e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.44815950262169035,0.3669961100753737
brayton,4.57890931841707e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.2769511208480545,0.7289328496466773
rankine,5.448177226584069e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.4595460407028765,0.37693174744519564
brayton,5.448177226584069e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.2782102434602828,0.8770040113800297
rankine,6.482468428208699e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.45495317049353434,0.3728599415874094
brayton,6.482468428208699e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.28957080206227803,0.6606156157392218
rankine,7.713111225104184e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.46202240723974464,0.3793847807472768
brayton,7.713111225104184e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.28860699905161247,0.6750126942597889
rankine,9.17738133701449e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.45966772473644346,0.37627884131761635
brayton,9.17738133701449e7,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.2835918607392425,0.813332699915882
rankine,1.091963096951765e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.4625606449700328,0.37977989397144063
brayton,1.091963096951765e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.2859514142166951,0.7408242485150442
rankine,1.2992632226094094e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.3946227901034207,0.3200240319914379
brayton,1.2992632226094094e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.2891393740458046,0.6154960279352
rankine,1.5459175555819675e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.4611698651300603,0.378160013877726
brayton,1.5459175555819675e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.2920058357737527,0.6349074887614893
rankine,1.839397165307878e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.395033291582803,0.320874987903088
brayton,1.839397165307878e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.2950473498447008,0.5567851040380878
rankine,2.1885914417143464e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.39285151528017104,0.3897754411184928
brayton,2.1885914417143464e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.29920703349991773,0.5522614265422985
rankine,2.6040773515835792e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.39346707217300725,0.3999097573483765
brayton,2.6040773515835792e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.30339520082044846,0.5200354975108878
rankine,3.09843981100408e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.39329873996064413,0.39964205679116405
brayton,3.09843981100408e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.3295449150473425,0.48822072545212014
rankine,3.686652877871272e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.39939391906236443,0.37667587145219106
brayton,3.686652877871272e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.32958569680783045,0.48827910853818945
rankine,4.386533310618707e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.40117547768653183,0.3902674468831111
brayton,4.386533310618707e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.3296546907122889,0.48756667594683434
rankine,5.219280231307794e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.46265923218498306,0.4041967585444328
brayton,5.219280231307794e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.3286093837441606,0.485862879287028
rankine,6.210117239273419e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.4379214261000953,0.39840179821187416
brayton,6.210117239273419e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.33581977422987197,0.4596173343174249
rankine,7.389056424712714e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.4565463904880649,0.40782935566693834
brayton,7.389056424712714e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.33601601549500404,0.44884309974936976
rankine,8.791807423908827e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.4656460882829897,0.40830811685551394
brayton,8.791807423908827e8,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.3570327470253202,0.39876296376069853
rankine,1.0460859051039609e9,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.4656999677166632,0.36433559934773185
brayton,1.0460859051039609e9,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.3658920283145084,0.3793436295727558
rankine,1.2446766268802671e9,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.46360952515989207,0.4062430148140619
brayton,1.2446766268802671e9,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.3586190281432602,0.3936648509770815
rankine,1.4809681479725866e9,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.45697512141342456,0.4000866059038165
brayton,1.4809681479725866e9,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.36586623552539255,0.3781164210198389
rankine,1.7621176520416307e9,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.46510975667023746,0.36070331663825406
brayton,1.7621176520416307e9,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.3625840844724655,0.3741350148977439
rankine,2.096641054628668e9,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.46427022674374885,0.2996151270949621
brayton,2.096641054628668e9,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.36594508740822784,0.3398018401883064
rankine,2.494670947119346e9,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.46488726650781254,0.2526057380493032
brayton,2.494670947119346e9,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.36597898389018235,0.2852579396244913
rankine,2.9682635092269273e9,0.8879166666666667,0.3666666666666667,0.6333333333333333,0.4652024401594177,0.21264265691522755
