cycle_type,total_heat_load,breeder_heat_load,divertor_heat_load,wall_heat_load,thermal_efficiency_cycle,thermal_efficiency_plant
rankine,1.0e6,0.605,0.9,0.09999999999999998,0.3454031461500515,-0.24290455541983436
brayton,1.0e6,0.605,0.9,0.09999999999999998,0.27006092254530933,-40.79632300020504
rankine,1.3413764884981478e6,0.605,0.9,0.09999999999999998,0.34757210538786143,-0.1051941518097892
brayton,1.3413764884981478e6,0.605,0.9,0.09999999999999998,0.2701104589385176,-29.982775777387047
rankine,1.7992908838956216e6,0.605,0.9,0.09999999999999998,0.3504200111615713,-0.002157828561702768
brayton,1.7992908838956216e6,0.605,0.9,0.09999999999999998,0.27017683995477415,-21.92122989496289
rankine,2.4135264876266425e6,0.605,0.9,0.09999999999999998,0.3539132978824562,0.07423443432654142
brayton,2.4135264876266425e6,0.605,0.9,0.09999999999999998,0.270253572848004,-15.899356907922282
rankine,3.2374476848698943e6,0.605,0.9,0.09999999999999998,0.35819589639428473,0.13094834701283842
brayton,3.2374476848698943e6,0.605,0.9,0.09999999999999998,0.270368520668516,-11.418922250498682
rankine,4.342636207227237e6,0.605,0.9,0.09999999999999998,0.3633230152741128,0.17286547725597
brayton,4.342636207227237e6,0.605,0.9,0.09999999999999998,0.2705223609759271,-8.07871416286305
rankine,5.825110106475398e6,0.605,0.9,0.09999999999999998,0.3692004316365629,0.2033702652279833
brayton,5.825110106475398e6,0.605,0.9,0.09999999999999998,0.2707572048791814,-5.600440352030049
rankine,7.813665739739025e6,0.605,0.9,0.09999999999999998,0.37581775353984515,0.22525257222460782
brayton,7.813665739739025e6,0.605,0.9,0.09999999999999998,0.27100294530578695,-3.7320475401239284
rankine,1.0481067512269437e7,0.605,0.9,0.09999999999999998,0.38316845427551893,0.24053003273744278
brayton,1.0481067512269437e7,0.605,0.9,0.09999999999999998,0.27136962795744657,-2.3479534598931426
rankine,1.4059057535320025e7,0.605,0.9,0.09999999999999998,0.390754888985946,0.24995138808573436
brayton,1.4059057535320025e7,0.605,0.9,0.09999999999999998,0.27185793076811693,-1.3160061284834903
rankine,1.885848922832096e7,0.605,0.9,0.09999999999999998,0.3990185409871171,0.2550355887979464
brayton,1.885848922832096e7,0.605,0.9,0.09999999999999998,0.2725066077569769,-0.5465506231510902
rankine,2.5296334059465367e7,0.605,0.9,0.09999999999999998,0.41265494085841936,0.21298151739890248
brayton,2.5296334059465367e7,0.605,0.9,0.09999999999999998,0.2734845273493318,0.015609405555172984
rankine,3.393190775256175e7,0.605,0.9,0.09999999999999998,0.4342117415674027,0.22253890043552305
brayton,3.393190775256175e7,0.605,0.9,0.09999999999999998,0.2746534098749348,0.4437435431078012
rankine,4.551546326917436e7,0.605,0.9,0.09999999999999998,0.46082307407253476,0.22774946390730666
brayton,4.551546326917436e7,0.605,0.9,0.09999999999999998,0.2761838233290965,0.7633118845464013
rankine,6.105337229237153e7,0.605,0.9,0.09999999999999998,0.44588310097059103,0.2680471632911404
brayton,6.105337229237153e7,0.605,0.9,0.09999999999999998,0.27791454362050005,0.986722144611624
rankine,8.189555813651161e7,0.605,0.9,0.09999999999999998,0.43955499293773503,0.2663368001311127
brayton,8.189555813651161e7,0.605,0.9,0.09999999999999998,0.2912930938481936,0.5233186673738045
rankine,1.0985277619674985e8,0.605,0.9,0.09999999999999998,0.4433315311027064,0.26700344610490245
brayton,1.0985277619674985e8,0.605,0.9,0.09999999999999998,0.28367686235800804,0.6772371427438186
rankine,1.4735393118656895e8,0.605,0.9,0.09999999999999998,0.44381333313765725,0.26772445968510705
brayton,1.4735393118656895e8,0.605,0.9,0.09999999999999998,0.29661969146731537,0.4557882570532815
rankine,1.9765709878143796e8,0.605,0.9,0.09999999999999998,0.4561632638633285,0.26946633722365054
brayton,1.9765709878143796e8,0.605,0.9,0.09999999999999998,0.2924065904383413,0.4970203275667956
rankine,2.651325850901773e8,0.605,0.9,0.09999999999999998,0.4615766727972568,0.27432941118167253
brayton,2.651325850901773e8,0.605,0.9,0.09999999999999998,0.29822893491018876,0.43799221065814
rankine,3.556426159746977e8,0.605,0.9,0.09999999999999998,0.394205513389271,0.2636177961635211
brayton,3.556426159746977e8,0.605,0.9,0.09999999999999998,0.3049801605316387,0.3914020287826582
rankine,4.7705064337643623e8,0.605,0.9,0.09999999999999998,0.39416608639077455,0.2734708395391815
brayton,4.7705064337643623e8,0.605,0.9,0.09999999999999998,0.3302479504003131,0.33313478109796524
rankine,6.399045168480675e8,0.605,0.9,0.09999999999999998,0.46519126656612775,0.2840637511872429
brayton,6.399045168480675e8,0.605,0.9,0.09999999999999998,0.3305023404752844,0.3334101817269779
rankine,8.58352873783763e8,0.605,0.9,0.09999999999999998,0.46540653680654187,0.2842471519776173
brayton,8.58352873783763e8,0.605,0.9,0.09999999999999998,0.34639997072251116,0.29312459005348235
rankine,1.1513743637283602e9,0.605,0.9,0.09999999999999998,0.4655845146011338,0.2844417090725534
brayton,1.1513743637283602e9,0.605,0.9,0.09999999999999998,0.3361379667068043,0.3149893037851629
rankine,1.5444265009647338e9,0.605,0.9,0.09999999999999998,0.4656268712478381,0.2843802932904558
brayton,1.5444265009647338e9,0.605,0.9,0.09999999999999998,0.3529392224141046,0.2710851648019862
rankine,2.0716573966075604e9,0.605,0.9,0.09999999999999998,0.46524885701742424,0.2814512362035003
brayton,2.0716573966075604e9,0.605,0.9,0.09999999999999998,0.35669275273580503,0.27043759362462994
rankine,2.7788725240326695e9,0.605,0.9,0.09999999999999998,NaN,NaN
brayton,2.7788725240326695e9,0.605,0.9,0.09999999999999998,0.3667270655359345,0.25767551202423944
rankine,3.72751426827092e9,0.605,0.9,0.09999999999999998,0.46557619099446834,0.1150116425845068
brayton,3.72751426827092e9,0.605,0.9,0.09999999999999998,0.3670279932562821,0.19193502016998176
rankine,4.999999999999999e9,0.605,0.9,0.09999999999999998,0.46565295531083595,0.08375064797803322
brayton,4.999999999999999e9,0.605,0.9,0.09999999999999998,0.3673109869042368,0.14148253079593742
rankine,1.0e6,0.64,0.9,0.09999999999999998,0.345540092367719,-0.23605347397394283
brayton,1.0e6,0.64,0.9,0.09999999999999998,0.2700640757785938,-40.80363248147148
rankine,1.3413764884981478e6,0.64,0.9,0.09999999999999998,0.3477480933306355,-0.09831083912070793
brayton,1.3413764884981478e6,0.64,0.9,0.09999999999999998,0.27011468631920554,-29.99008626309388
rankine,1.7992908838956216e6,0.64,0.9,0.09999999999999998,0.35064321384887676,0.004768606676175735
brayton,1.7992908838956216e6,0.64,0.9,0.09999999999999998,0.2701825063447928,-21.92854172793961
rankine,2.4135264876266425e6,0.64,0.9,0.09999999999999998,0.35417025132273694,0.0811287850130098
brayton,2.4135264876266425e6,0.64,0.9,0.09999999999999998,0.2702622486592511,-15.907730029729645
rankine,3.2374476848698943e6,0.64,0.9,0.09999999999999998,0.3585381987009858,0.1380052125757526
brayton,3.2374476848698943e6,0.64,0.9,0.09999999999999998,0.27038014221224027,-11.427297170991682
rankine,4.342636207227237e6,0.64,0.9,0.09999999999999998,0.3637152508431507,0.1799697667813257
brayton,4.342636207227237e6,0.64,0.9,0.09999999999999998,0.2705379211688187,-8.087091496262477
rankine,5.825110106475398e6,0.64,0.9,0.09999999999999998,0.3696839929063309,0.210647942695535
brayton,5.825110106475398e6,0.64,0.9,0.09999999999999998,0.27074891571320725,-5.596918132404557
rankine,7.813665739739025e6,0.64,0.9,0.09999999999999998,0.3763726424842815,0.2326902479692563
brayton,7.813665739739025e6,0.64,0.9,0.09999999999999998,0.2710307817870373,-3.740432453087789
rankine,1.0481067512269437e7,0.64,0.9,0.09999999999999998,0.3837718671301612,0.24814796129294225
brayton,1.0481067512269437e7,0.64,0.9,0.09999999999999998,0.27140680300760156,-2.356344199040281
rankine,1.4059057535320025e7,0.64,0.9,0.09999999999999998,0.39143452414130175,0.25785498965668374
brayton,1.4059057535320025e7,0.64,0.9,0.09999999999999998,0.2719075041046336,-1.3244046847453372
rankine,1.885848922832096e7,0.64,0.9,0.09999999999999998,0.4000445636739772,0.26360536391204115
brayton,1.885848922832096e7,0.64,0.9,0.09999999999999998,0.2725725851664782,-0.5549596687223033
rankine,2.5296334059465367e7,0.64,0.9,0.09999999999999998,0.4146253353343814,0.22178779127472525
brayton,2.5296334059465367e7,0.64,0.9,0.09999999999999998,0.2734531237233464,0.01883975344022959
rankine,3.393190775256175e7,0.64,0.9,0.09999999999999998,0.43714201125190444,0.278381177646422
brayton,3.393190775256175e7,0.64,0.9,0.09999999999999998,0.2747550998942938,0.43633735055516343
rankine,4.551546326917436e7,0.64,0.9,0.09999999999999998,0.4652927069070243,0.23965212251947643
brayton,4.551546326917436e7,0.64,0.9,0.09999999999999998,0.2763178991673757,0.7558717634366647
rankine,6.105337229237153e7,0.64,0.9,0.09999999999999998,0.4443077894397671,0.2780592095403299
brayton,6.105337229237153e7,0.64,0.9,0.09999999999999998,0.2781144107168677,0.995223586741166
rankine,8.189555813651161e7,0.64,0.9,0.09999999999999998,0.45341942182716866,0.28036463190656924
brayton,8.189555813651161e7,0.64,0.9,0.09999999999999998,0.2926376191565774,0.524364815602874
rankine,1.0985277619674985e8,0.64,0.9,0.09999999999999998,0.4531501113807791,0.2805796101435598
brayton,1.0985277619674985e8,0.64,0.9,0.09999999999999998,0.28390690300186405,0.6830611205528663
rankine,1.4735393118656895e8,0.64,0.9,0.09999999999999998,0.46140547786427955,0.28221602511238764
brayton,1.4735393118656895e8,0.64,0.9,0.09999999999999998,0.3005057340486834,0.44529428329716647
rankine,1.9765709878143796e8,0.64,0.9,0.09999999999999998,0.45768005576678683,0.2818657050859211
brayton,1.9765709878143796e8,0.64,0.9,0.09999999999999998,0.2934395906155578,0.5144197638305588
rankine,2.651325850901773e8,0.64,0.9,0.09999999999999998,0.3939345677544336,0.288960368298246
brayton,2.651325850901773e8,0.64,0.9,0.09999999999999998,0.2994361500522926,0.4547838287091087
rankine,3.556426159746977e8,0.64,0.9,0.09999999999999998,0.3936065449899291,0.28872730319238116
brayton,3.556426159746977e8,0.64,0.9,0.09999999999999998,0.31361246244609786,0.35882751331794427
rankine,4.7705064337643623e8,0.64,0.9,0.09999999999999998,0.39415249634132454,0.2892839215906483
brayton,4.7705064337643623e8,0.64,0.9,0.09999999999999998,0.3294065947397794,0.3512796690448252
rankine,6.399045168480675e8,0.64,0.9,0.09999999999999998,0.4642131586072149,0.297188642095375
brayton,6.399045168480675e8,0.64,0.9,0.09999999999999998,0.3299285914715343,0.3520857487859217
rankine,8.58352873783763e8,0.64,0.9,0.09999999999999998,0.4653025243184912,0.29879330953747485
brayton,8.58352873783763e8,0.64,0.9,0.09999999999999998,0.3470733966730025,0.3081343352550907
rankine,1.1513743637283602e9,0.64,0.9,0.09999999999999998,0.4656441482252519,0.2985904133270013
brayton,1.1513743637283602e9,0.64,0.9,0.09999999999999998,0.33797168204126027,0.32692857872609693
rankine,1.5444265009647338e9,0.64,0.9,0.09999999999999998,0.46569988974940824,0.29810269019974334
brayton,1.5444265009647338e9,0.64,0.9,0.09999999999999998,0.3554551891929776,0.28148549151405744
rankine,2.0716573966075604e9,0.64,0.9,0.09999999999999998,0.4635056049732732,0.2945126764094135
brayton,2.0716573966075604e9,0.64,0.9,0.09999999999999998,0.35823344493822207,0.28110564556070805
rankine,2.7788725240326695e9,0.64,0.9,0.09999999999999998,0.4650838352411113,0.2227401162254461
brayton,2.7788725240326695e9,0.64,0.9,0.09999999999999998,0.36664614391087447,0.25764831967613666
rankine,3.72751426827092e9,0.64,0.9,0.09999999999999998,0.4656431996841307,0.11563224923450899
brayton,3.72751426827092e9,0.64,0.9,0.09999999999999998,0.3669251529686314,0.19193094221498752
rankine,4.999999999999999e9,0.64,0.9,0.09999999999999998,0.46108086806326665,0.1145363534799565
brayton,4.999999999999999e9,0.64,0.9,0.09999999999999998,0.3672765298778531,0.14196790212383736
rankine,1.0e6,0.675,0.9,0.09999999999999998,0.34567692842456277,-0.22918888414146465
brayton,1.0e6,0.675,0.9,0.09999999999999998,0.270067229220059,-40.81094270937729
rankine,1.3413764884981478e6,0.675,0.9,0.09999999999999998,0.3479239072783229,-0.09140940443910184
brayton,1.3413764884981478e6,0.675,0.9,0.09999999999999998,0.2701189140742144,-29.99739775032418
rankine,1.7992908838956216e6,0.675,0.9,0.09999999999999998,0.3508661539771034,0.011719355721552471
brayton,1.7992908838956216e6,0.675,0.9,0.09999999999999998,0.27018817340770174,-21.93585490433384
rankine,2.4135264876266425e6,0.675,0.9,0.09999999999999998,0.3544488598034624,0.08814416503952927
brayton,2.4135264876266425e6,0.675,0.9,0.09999999999999998,0.27027092523888196,-15.916104775073965
rankine,3.2374476848698943e6,0.675,0.9,0.09999999999999998,0.3588565098316069,0.1450305716548279
brayton,3.2374476848698943e6,0.675,0.9,0.09999999999999998,0.2703917651367941,-11.43567426926294
rankine,4.342636207227237e6,0.675,0.9,0.09999999999999998,0.3640815103786106,0.18706675713869414
brayton,4.342636207227237e6,0.675,0.9,0.09999999999999998,0.27055348384208844,-8.095471750889587
rankine,5.825110106475398e6,0.675,0.9,0.09999999999999998,0.370167083766728,0.21800447017356417
brayton,5.825110106475398e6,0.675,0.9,0.09999999999999998,0.27076974086869643,-5.605302621244166
rankine,7.813665739739025e6,0.675,0.9,0.09999999999999998,0.37703029005261557,0.2404138088323844
brayton,7.813665739739025e6,0.675,0.9,0.09999999999999998,0.27105862625652943,-3.7488226222317786
rankine,1.0481067512269437e7,0.675,0.9,0.09999999999999998,0.3843933092667813,0.2559331399564706
brayton,1.0481067512269437e7,0.675,0.9,0.09999999999999998,0.2714439923734123,-2.3647419887469354
rankine,1.4059057535320025e7,0.675,0.9,0.09999999999999998,0.39214705063679645,0.26598875123030474
brayton,1.4059057535320025e7,0.675,0.9,0.09999999999999998,0.27195710306123055,-1.3328126985393318
rankine,1.885848922832096e7,0.675,0.9,0.09999999999999998,0.401150642719036,0.272527130975337
brayton,1.885848922832096e7,0.675,0.9,0.09999999999999998,0.27271282550413334,-0.5730243704335716
rankine,2.5296334059465367e7,0.675,0.9,0.09999999999999998,0.4166137537773352,0.28083315108482854
brayton,2.5296334059465367e7,0.675,0.9,0.09999999999999998,0.2735407884007863,0.010399613961711851
rankine,3.393190775256175e7,0.675,0.9,0.09999999999999998,0.4405920857834654,0.29081754375793734
brayton,3.393190775256175e7,0.675,0.9,0.09999999999999998,0.27485701449833444,0.42890582639438235
rankine,4.551546326917436e7,0.675,0.9,0.09999999999999998,0.4636403074093678,0.2924345083893045
brayton,4.551546326917436e7,0.675,0.9,0.09999999999999998,0.27629163380918,0.7575438297214517
rankine,6.105337229237153e7,0.675,0.9,0.09999999999999998,0.4379436851957814,0.2864224097655773
brayton,6.105337229237153e7,0.675,0.9,0.09999999999999998,0.27729189645392593,0.9594337850143719
rankine,8.189555813651161e7,0.675,0.9,0.09999999999999998,0.45140427213002376,0.2922497797448532
brayton,8.189555813651161e7,0.675,0.9,0.09999999999999998,0.29293733170112035,0.5293170799152676
rankine,1.0985277619674985e8,0.675,0.9,0.09999999999999998,0.4526384510139305,0.29289242463479515
brayton,1.0985277619674985e8,0.675,0.9,0.09999999999999998,0.28424299744766635,0.6917437350313387
rankine,1.4735393118656895e8,0.675,0.9,0.09999999999999998,0.45413952847165984,0.2935868441044278
brayton,1.4735393118656895e8,0.675,0.9,0.09999999999999998,0.2900903819591728,0.5390346511047799
rankine,1.9765709878143796e8,0.675,0.9,0.09999999999999998,0.45980149277156634,0.29530350175005715
brayton,1.9765709878143796e8,0.675,0.9,0.09999999999999998,0.29392279688784284,0.5224486802516604
rankine,2.651325850901773e8,0.675,0.9,0.09999999999999998,0.39375470256285805,0.304555879133378
brayton,2.651325850901773e8,0.675,0.9,0.09999999999999998,0.3000402848456408,0.4630562099422627
rankine,3.556426159746977e8,0.675,0.9,0.09999999999999998,0.39385356332183663,0.3045229638948145
brayton,3.556426159746977e8,0.675,0.9,0.09999999999999998,0.3066066289165129,0.40995234194306607
rankine,4.7705064337643623e8,0.675,0.9,0.09999999999999998,0.4028495488760985,0.29809288813728796
brayton,4.7705064337643623e8,0.675,0.9,0.09999999999999998,0.3301196977110358,0.37164949058948216
rankine,6.399045168480675e8,0.675,0.9,0.09999999999999998,0.4090962443665739,0.2968603158539106
brayton,6.399045168480675e8,0.675,0.9,0.09999999999999998,0.32980216622360836,0.3710573863143738
rankine,8.58352873783763e8,0.675,0.9,0.09999999999999998,0.46559124081189296,0.31343731857577717
brayton,8.58352873783763e8,0.675,0.9,0.09999999999999998,0.34387794984173903,0.3281465163057121
rankine,1.1513743637283602e9,0.675,0.9,0.09999999999999998,0.46570100210542875,0.3130640394295847
brayton,1.1513743637283602e9,0.675,0.9,0.09999999999999998,0.3581542144062664,0.29284467208910037
rankine,1.5444265009647338e9,0.675,0.9,0.09999999999999998,0.46520971983490733,0.3107665162106733
brayton,1.5444265009647338e9,0.675,0.9,0.09999999999999998,0.35040883839141046,0.3170834779561622
rankine,2.0716573966075604e9,0.675,0.9,0.09999999999999998,0.4655239404558783,0.2978485394731578
brayton,2.0716573966075604e9,0.675,0.9,0.09999999999999998,0.3598261555702654,0.292706789572339
rankine,2.7788725240326695e9,0.675,0.9,0.09999999999999998,0.4649863858617146,0.22403278635961144
brayton,2.7788725240326695e9,0.675,0.9,0.09999999999999998,0.3665640430149655,0.2576148496364328
rankine,3.72751426827092e9,0.675,0.9,0.09999999999999998,0.46562243575280093,0.11626580670330744
brayton,3.72751426827092e9,0.675,0.9,0.09999999999999998,0.3668202547470296,0.19191844351207743
rankine,4.999999999999999e9,0.675,0.9,0.09999999999999998,0.46351295810794635,0.11770752243932359
brayton,4.999999999999999e9,0.675,0.9,0.09999999999999998,0.3671440987811221,0.1420678001735033
rankine,1.0e6,0.71,0.9,0.09999999999999998,0.3458136538535562,-0.2223107796965056
brayton,1.0e6,0.71,0.9,0.09999999999999998,0.27007038286967155,-40.81825368392685
rankine,1.3413764884981478e6,0.71,0.9,0.09999999999999998,0.34809954609459115,-0.084489836697909
brayton,1.3413764884981478e6,0.71,0.9,0.09999999999999998,0.27012314220346123,-30.00471023908517
rankine,1.7992908838956216e6,0.71,0.9,0.09999999999999998,0.35108882881029546,0.018694438172317085
brayton,1.7992908838956216e6,0.71,0.9,0.09999999999999998,0.2701938411433028,-21.94316942415841
rankine,2.4135264876266425e6,0.71,0.9,0.09999999999999998,0.35477906747203214,0.09540317069060944
brayton,2.4135264876266425e6,0.71,0.9,0.09999999999999998,0.270288547169941,-15.933249876758182
rankine,3.2374476848698943e6,0.71,0.9,0.09999999999999998,0.3592156380710253,0.15223199838846535
brayton,3.2374476848698943e6,0.71,0.9,0.09999999999999998,0.2704033894410329,-11.444053545291059
rankine,4.342636207227237e6,0.71,0.9,0.09999999999999998,0.364536504593559,0.19445250950211324
brayton,4.342636207227237e6,0.71,0.9,0.09999999999999998,0.27056904899298306,-8.103854926706319
rankine,5.825110106475398e6,0.71,0.9,0.09999999999999998,0.37069186508737983,0.22552954193342156
brayton,5.825110106475398e6,0.71,0.9,0.09999999999999998,0.27079057047053434,-5.613691028494699
rankine,7.813665739739025e6,0.71,0.9,0.09999999999999998,0.37758421114465035,0.24806411477737578
brayton,7.813665739739025e6,0.71,0.9,0.09999999999999998,0.2710864786983681,-3.7572180474326196
rankine,1.0481067512269437e7,0.71,0.9,0.09999999999999998,0.3850164855859636,0.26386295658689396
brayton,1.0481067512269437e7,0.71,0.9,0.09999999999999998,0.2714811960167691,-2.3731468287911452
rankine,1.4059057535320025e7,0.71,0.9,0.09999999999999998,0.3927879642139481,0.2742203867430627
brayton,1.4059057535320025e7,0.71,0.9,0.09999999999999998,0.27200672754674127,-1.3412301694662276
rankine,1.885848922832096e7,0.71,0.9,0.09999999999999998,0.40219433528014514,0.28164594211623395
brayton,1.885848922832096e7,0.71,0.9,0.09999999999999998,0.27270467707148915,-0.5718158178980974
rankine,2.5296334059465367e7,0.71,0.9,0.09999999999999998,0.418903107720629,0.29187602631786747
brayton,2.5296334059465367e7,0.71,0.9,0.09999999999999998,0.27362853412330634,0.0019424584869441874
rankine,3.393190775256175e7,0.71,0.9,0.09999999999999998,0.4440043818692464,0.30381344961009504
brayton,3.393190775256175e7,0.71,0.9,0.09999999999999998,0.27495915245679803,0.4214489661648979
rankine,4.551546326917436e7,0.71,0.9,0.09999999999999998,0.46382620934107643,0.3039081861421138
brayton,4.551546326917436e7,0.71,0.9,0.09999999999999998,0.27658723348420433,0.7408895801893485
rankine,6.105337229237153e7,0.71,0.9,0.09999999999999998,0.4550239225577798,0.30584343262167246
brayton,6.105337229237153e7,0.71,0.9,0.09999999999999998,0.2785154902512845,0.9876503114167767
rankine,8.189555813651161e7,0.71,0.9,0.09999999999999998,0.4568804295707788,0.3075856091803988
brayton,8.189555813651161e7,0.71,0.9,0.09999999999999998,0.2908709765090265,0.5711129204213675
rankine,1.0985277619674985e8,0.71,0.9,0.09999999999999998,0.4570948616180205,0.3077521544756835
brayton,1.0985277619674985e8,0.71,0.9,0.09999999999999998,0.284865491160758,0.7081713852083569
rankine,1.4735393118656895e8,0.71,0.9,0.09999999999999998,0.46215992156996455,0.30948712472065343
brayton,1.4735393118656895e8,0.71,0.9,0.09999999999999998,0.2953793727021735,0.5193291025925367
rankine,1.9765709878143796e8,0.71,0.9,0.09999999999999998,0.4616806768836581,0.3091748062866637
brayton,1.9765709878143796e8,0.71,0.9,0.09999999999999998,0.29441153287559807,0.5306252119132241
rankine,2.651325850901773e8,0.71,0.9,0.09999999999999998,0.3908937896211988,0.27119526787595494
brayton,2.651325850901773e8,0.71,0.9,0.09999999999999998,0.30053432490500487,0.46976231394997414
rankine,3.556426159746977e8,0.71,0.9,0.09999999999999998,0.3934923161495798,0.32001684354585525
brayton,3.556426159746977e8,0.71,0.9,0.09999999999999998,0.3074345782213579,0.4195863848206042
rankine,4.7705064337643623e8,0.71,0.9,0.09999999999999998,0.3935235100962676,0.3199065368717161
brayton,4.7705064337643623e8,0.71,0.9,0.09999999999999998,0.329912453003502,0.3906873500299842
rankine,6.399045168480675e8,0.71,0.9,0.09999999999999998,0.43311590869513716,0.31753966969221703
brayton,6.399045168480675e8,0.71,0.9,0.09999999999999998,0.3300864771986639,0.39058361613308423
rankine,8.58352873783763e8,0.71,0.9,0.09999999999999998,0.4656592187159395,0.32774914833303426
brayton,8.58352873783763e8,0.71,0.9,0.09999999999999998,0.3302325728077594,0.379461742620987
rankine,1.1513743637283602e9,0.71,0.9,0.09999999999999998,0.46567190389682256,0.3277441703108346
brayton,1.1513743637283602e9,0.71,0.9,0.09999999999999998,0.35953256617901874,0.31533535089752285
rankine,1.5444265009647338e9,0.71,0.9,0.09999999999999998,0.46229839028818864,0.3238005787198004
brayton,1.5444265009647338e9,0.71,0.9,0.09999999999999998,0.36167343251840334,0.3070352151099638
rankine,2.0716573966075604e9,0.71,0.9,0.09999999999999998,0.4652845438691373,0.3042284366800396
brayton,2.0716573966075604e9,0.71,0.9,0.09999999999999998,0.36145728633551477,0.3052525825500936
rankine,2.7788725240326695e9,0.71,0.9,0.09999999999999998,0.46569327057650545,0.22648018219978505
brayton,2.7788725240326695e9,0.71,0.9,0.09999999999999998,0.36648075227945254,0.25757510190512756
rankine,3.72751426827092e9,0.71,0.9,0.09999999999999998,0.46430888323746256,0.1625513688049086
brayton,3.72751426827092e9,0.71,0.9,0.09999999999999998,0.3667132746753292,0.19189752406125138
rankine,4.999999999999999e9,0.71,0.9,0.09999999999999998,0.46296221508840407,0.11738459809925861
brayton,4.999999999999999e9,0.71,0.9,0.09999999999999998,0.3670105062427804,0.1428908676952717
rankine,1.0e6,0.745,0.9,0.09999999999999998,0.34595026819215,-0.2154191544173305
brayton,1.0e6,0.745,0.9,0.09999999999999998,0.2700735367273964,-40.82556540512386
rankine,1.3413764884981478e6,0.745,0.9,0.09999999999999998,0.34825794961812573,-0.07766659541902543
brayton,1.3413764884981478e6,0.745,0.9,0.09999999999999998,0.27012737070686355,-30.012023729383415
rankine,1.7992908838956216e6,0.745,0.9,0.09999999999999998,0.35131123565200506,0.02569387360487052
brayton,1.7992908838956216e6,0.745,0.9,0.09999999999999998,0.27019950955139627,-21.950485287425526
rankine,2.4135264876266425e6,0.745,0.9,0.09999999999999998,0.35475250015918103,0.10124451382552246
brayton,2.4135264876266425e6,0.745,0.9,0.09999999999999998,0.2702961441603625,-15.940568922958377
rankine,3.2374476848698943e6,0.745,0.9,0.09999999999999998,0.3595564596097547,0.1594203396402616
brayton,3.2374476848698943e6,0.745,0.9,0.09999999999999998,0.2704150151238137,-11.452434999054953
rankine,4.342636207227237e6,0.745,0.9,0.09999999999999998,0.36494622683017053,0.20178226628364004
brayton,4.342636207227237e6,0.745,0.9,0.09999999999999998,0.27058461661875177,-8.112241023674628
rankine,5.825110106475398e6,0.745,0.9,0.09999999999999998,0.3711736018589179,0.23304457090045416
brayton,5.825110106475398e6,0.745,0.9,0.09999999999999998,0.2708114045121043,-5.622083354087645
rankine,7.813665739739025e6,0.745,0.9,0.09999999999999998,0.3781463836424902,0.2558363316226665
brayton,7.813665739739025e6,0.745,0.9,0.09999999999999998,0.27111433909666516,-3.765618728566892
rankine,1.0481067512269437e7,0.745,0.9,0.09999999999999998,0.3856869804563513,0.272007591684736
brayton,1.0481067512269437e7,0.745,0.9,0.09999999999999998,0.27151841389958364,-2.3815587189510175
rankine,1.4059057535320025e7,0.745,0.9,0.09999999999999998,0.39347251425636853,0.2826991091269351
brayton,1.4059057535320025e7,0.745,0.9,0.09999999999999998,0.27205637747006406,-1.3496570971266717
rankine,1.885848922832096e7,0.745,0.9,0.09999999999999998,0.4033886581331757,0.2912080719075002
brayton,1.885848922832096e7,0.745,0.9,0.09999999999999998,0.27277079113230673,-0.5802629200657816
rankine,2.5296334059465367e7,0.745,0.9,0.09999999999999998,0.4210416229719829,0.3025220745943239
brayton,2.5296334059465367e7,0.745,0.9,0.09999999999999998,0.27379251375648606,-0.014027391370170728
rankine,3.393190775256175e7,0.745,0.9,0.09999999999999998,0.4478445094281506,0.3178155480894337
brayton,3.393190775256175e7,0.745,0.9,0.09999999999999998,0.2750615125392658,0.41396676540612365
rankine,4.551546326917436e7,0.745,0.9,0.09999999999999998,0.4633172273134588,0.3121616331940248
brayton,4.551546326917436e7,0.745,0.9,0.09999999999999998,0.2767224861895814,0.7333475020000182
rankine,6.105337229237153e7,0.745,0.9,0.09999999999999998,0.4540859866856596,0.31905021580995907
brayton,6.105337229237153e7,0.745,0.9,0.09999999999999998,0.27871668936391447,0.9790256667643439
rankine,8.189555813651161e7,0.745,0.9,0.09999999999999998,0.4585983584821772,0.3212054879464342
brayton,8.189555813651161e7,0.745,0.9,0.09999999999999998,0.285818551665338,0.6536934276709898
rankine,1.0985277619674985e8,0.745,0.9,0.09999999999999998,0.4606672413049362,0.32205165578103656
brayton,1.0985277619674985e8,0.745,0.9,0.09999999999999998,0.28500471806531813,0.7091909462759275
rankine,1.4735393118656895e8,0.745,0.9,0.09999999999999998,0.4596022344172619,0.3209279227903409
brayton,1.4735393118656895e8,0.745,0.9,0.09999999999999998,0.2895519367057572,0.6153545969342473
rankine,1.9765709878143796e8,0.745,0.9,0.09999999999999998,0.463803407768532,0.32390206395577437
brayton,1.9765709878143796e8,0.745,0.9,0.09999999999999998,0.2949056288052735,0.5389495101710116
rankine,2.651325850901773e8,0.745,0.9,0.09999999999999998,0.3935297798624191,0.3357833833787245
brayton,2.651325850901773e8,0.745,0.9,0.09999999999999998,0.3009198169959698,0.47487376831352135
rankine,3.556426159746977e8,0.745,0.9,0.09999999999999998,0.3936646978937488,0.33602037621846836
brayton,3.556426159746977e8,0.745,0.9,0.09999999999999998,0.3298879245297809,0.41001774196038676
